2e-06,1e-06,5.3e-05,
0,2e-06,5.2e-05,
2e-06,2e-06,5.1e-05,
2e-06,1e-06,5.3e-05,
1e-06,2e-06,5.2e-05,
2e-06,0,5.1e-05,
1e-06,2e-06,5.5e-05,
2e-06,1e-06,5.2e-05,
1e-06,2e-06,5.3e-05,
2e-06,1e-06,5.1e-05,
2e-06,1e-06,5.2e-05,
1e-06,2e-06,5.2e-05,
1e-06,2e-06,5.1e-05,
2e-06,1e-06,5.3e-05,
2e-06,1e-06,5.2e-05,
1e-06,1e-06,5.2e-05,
2e-06,1e-06,5.2e-05,
1e-06,1e-06,5.3e-05,
1e-06,2e-06,5.2e-05,
2e-06,2e-06,5.2e-05,
2e-06,0,5.3e-05,
2e-06,1e-06,5.4e-05,
2e-06,2e-06,5.2e-05,
2e-06,0,5.3e-05,
2e-06,2e-06,5.3e-05,
1e-06,1e-06,5.2e-05,
2e-06,1e-06,5.2e-05,
2e-06,1e-06,5.3e-05,
1e-06,2e-06,5.4e-05,
2e-06,2e-06,5.5e-05,
1e-06,2e-06,5.3e-05,
2e-06,2e-06,5.3e-05,
2e-06,2e-06,5.4e-05,
2e-06,2e-06,5.4e-05,
1e-06,2e-06,5.3e-05,
1e-06,2e-06,5.3e-05,
2e-06,1e-06,5.3e-05,
1e-06,2e-06,5.4e-05,
2e-06,2e-06,5.4e-05,
2e-06,1e-06,5.4e-05,
1e-06,2e-06,5.5e-05,
2e-06,2e-06,5.2e-05,
2e-06,1e-06,5.5e-05,
1e-06,2e-06,5.4e-05,
2e-06,2e-06,5.4e-05,
2e-06,1e-06,5.4e-05,
1e-06,2e-06,5.4e-05,
2e-06,2e-06,5.4e-05,
2e-06,1e-06,5.5e-05,
2e-06,2e-06,5.5e-05,
1e-06,2e-06,5.3e-05,
2e-06,2e-06,5.3e-05,
2e-06,1e-06,5.5e-05,
1e-06,2e-06,5.6e-05,
2e-06,2e-06,5.4e-05,
1e-06,1e-06,5.6e-05,
2e-06,1e-06,5.5e-05,
2e-06,1e-06,5.3e-05,
2e-06,1e-06,5.5e-05,
2e-06,1e-06,5.5e-05,
1e-06,2e-06,5.5e-05,
2e-06,2e-06,5.4e-05,
2e-06,1e-06,5.5e-05,
2e-06,2e-06,5.5e-05,
1e-06,2e-06,5.4e-05,
2e-06,2e-06,5.6e-05,
1e-06,2e-06,5.6e-05,
2e-06,2e-06,5.5e-05,
2e-06,1e-06,6.5e-05,
1e-06,2e-06,5.8e-05,
2e-06,1e-06,5.6e-05,
2e-06,1e-06,5.5e-05,
1e-06,1e-06,5.5e-05,
1e-06,2e-06,5.5e-05,
2e-06,2e-06,5.5e-05,
2e-06,1e-06,5.7e-05,
2e-06,2e-06,5.7e-05,
2e-06,2e-06,5.5e-05,
2e-06,0,6.7e-05,
1e-06,1e-06,5.5e-05,
1e-06,2e-06,5.7e-05,
2e-06,1e-06,5.7e-05,
1e-06,2e-06,5.6e-05,
2e-06,2e-06,5.9e-05,
2e-06,2e-06,5.5e-05,
1e-06,1e-06,5.7e-05,
2e-06,2e-06,5.7e-05,
2e-06,1e-06,5.6e-05,
2e-06,2e-06,5.7e-05,
2e-06,2e-06,5.6e-05,
2e-06,1e-06,5.6e-05,
2e-06,2e-06,5.8e-05,
2e-06,1e-06,5.6e-05,
2e-06,1e-06,5.7e-05,
1e-06,1e-06,5.7e-05,
2e-06,1e-06,5.6e-05,
2e-06,1e-06,5.8e-05,
2e-06,1e-06,5.7e-05,
1e-06,1e-06,6.2e-05,
2e-06,2e-06,5.9e-05,
2e-06,1e-06,5.8e-05,
1e-06,2e-06,5.8e-05,
2e-06,2e-06,5.7e-05,
2e-06,0,5.8e-05,
1e-06,2e-06,5.8e-05,
2e-06,2e-06,5.8e-05,
2e-06,1e-06,5.9e-05,
1e-06,2e-06,5.8e-05,
2e-06,1e-06,5.7e-05,
2e-06,2e-06,5.8e-05,
2e-06,1e-06,5.8e-05,
1e-06,2e-06,5.9e-05,
2e-06,2e-06,5.7e-05,
2e-06,1e-06,5.8e-05,
1e-06,2e-06,5.9e-05,
2e-06,2e-06,5.8e-05,
2e-06,1e-06,5.9e-05,
2e-06,1e-06,5.9e-05,
0,2e-06,5.7e-05,
2e-06,2e-06,5.8e-05,
2e-06,1e-06,5.9e-05,
1e-06,2e-06,5.8e-05,
2e-06,1e-06,5.9e-05,
2e-06,1e-06,5.8e-05,
1e-06,2e-06,5.8e-05,
2e-06,2e-06,5.9e-05,
2e-06,1e-06,6e-05,
1e-06,1e-06,5.9e-05,
2e-06,2e-06,6e-05,
2e-06,2e-06,5.9e-05,
2e-06,2e-06,5.9e-05,
2e-06,1e-06,6e-05,
2e-06,2e-06,6e-05,
2e-06,2e-06,5.9e-05,
2e-06,1e-06,6e-05,
2e-06,2e-06,6e-05,
2e-06,2e-06,6e-05,
2e-06,1e-06,6e-05,
2e-06,2e-06,5.9e-05,
2e-06,2e-06,5.9e-05,
1e-06,1e-06,6e-05,
1e-06,2e-06,5.9e-05,
2e-06,2e-06,5.9e-05,
2e-06,1e-06,6e-05,
2e-06,1e-06,6e-05,
1e-06,2e-06,5.9e-05,
1e-06,1e-06,6e-05,
2e-06,2e-06,6.1e-05,
2e-06,2e-06,5.9e-05,
2e-06,1e-06,6e-05,
1e-06,2e-06,6.1e-05,
2e-06,2e-06,5.9e-05,
2e-06,2e-06,7.1e-05,
2e-06,1e-06,7.1e-05,
2e-06,2e-06,6.2e-05,
2e-06,2e-06,6.1e-05,
2e-06,1e-06,6.1e-05,
1e-06,1e-06,6.1e-05,
2e-06,1e-06,6e-05,
1e-06,1e-06,6.3e-05,
3e-06,0,6.1e-05,
1e-06,2e-06,6.2e-05,
2e-06,2e-06,6.1e-05,
2e-06,1e-06,6.2e-05,
2e-06,2e-06,6.2e-05,
1e-06,2e-06,6.2e-05,
2e-06,0,6.2e-05,
2e-06,1e-06,6.2e-05,
2e-06,2e-06,6.1e-05,
2e-06,2e-06,6.1e-05,
2e-06,1e-06,6.1e-05,
1e-06,2e-06,6.2e-05,
2e-06,2e-06,6.1e-05,
3e-06,2e-06,6.1e-05,
2e-06,1e-06,6.3e-05,
2e-06,2e-06,6.2e-05,
2e-06,2e-06,6.1e-05,
1e-06,1e-06,6.3e-05,
2e-06,2e-06,6.2e-05,
1e-06,1e-06,6.3e-05,
2e-06,2e-06,6.3e-05,
1e-06,1e-06,6.3e-05,
1e-06,2e-06,6.2e-05,
2e-06,2e-06,6.2e-05,
2e-06,1e-06,6.2e-05,
1e-06,2e-06,6.3e-05,
2e-06,2e-06,6.2e-05,
2e-06,0,6.3e-05,
2e-06,2e-06,6.9e-05,
2e-06,1e-06,6.2e-05,
2e-06,1e-06,6.3e-05,
1e-06,1e-06,6.5e-05,
